filename,operation_type,module,function,method_context,line,column,symbol
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/graph_matching.py,import,numpy,np,,13,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/graph_matching.py,import,scipy.spatial.transform,Rotation,,15,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,multiplication,__init__,110,66,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,multiplication,__init__,112,32,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,subtraction,optimize,217,27,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,multiplication,optimize,219,43,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,multiplication,optimize,222,35,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,multiplication,optimize,222,35,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,multiplication,optimize,223,35,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,multiplication,optimize,223,35,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,multiplication,optimize,226,25,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,numpy_ops,np,random.randn,add_objects,247,23,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,addition,add_objects,248,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,addition,train_sdrs,311,16,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,matrix_multiplication,train_sdrs,337,28,@
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,subtraction,train_sdrs,340,28,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,addition,train_sdrs,347,45,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,multiplication,train_sdrs,347,46,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,multiplication,train_sdrs,348,16,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,subtraction,train_sdrs,348,17,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,modulo,train_sdrs,352,33,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,subtraction,map_to_overlaps,443,28,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,subtraction,map_to_overlaps,444,27,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,addition,map_to_overlaps,446,29,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,division,map_to_overlaps,446,29,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,multiplication,map_to_overlaps,446,29,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,subtraction,map_to_overlaps,446,30,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,division,add_overlaps,468,35,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,addition,add_overlaps,469,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,multiplication,add_overlaps,469,13,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,addition,add_overlaps,471,13,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,subtraction,collect_evidences,591,37,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,subtraction,collect_evidences,604,17,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,matrix_multiplication,_calculate_feature_evidence_sdr_for_all_nodes,701,19,@
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,division,_calculate_feature_evidence_sdr_for_all_nodes,702,30,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,subtraction,_calculate_feature_evidence_sdr_for_all_nodes,702,31,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,arithmetic_ops,arithmetic,subtraction,_calculate_feature_evidence_sdr_for_all_nodes,702,56,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/evidence_sdr_matching.py,import,numpy,np,,14,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,subtraction,extract_and_add_features,150,18,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,multiplication,extract_and_add_features,189,53,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,division,extract_and_add_features,192,49,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,addition,extract_and_add_features,192,50,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,multiplication,extract_and_add_features,195,25,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,division,extract_and_add_features,200,25,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,addition,extract_and_add_features,200,26,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,floor_division,observations_to_comunication_protocol,234,25,//
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,floor_division,observations_to_comunication_protocol,237,23,//
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,addition,observations_to_comunication_protocol,238,20,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,multiplication,observations_to_comunication_protocol,238,35,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,division,observations_to_comunication_protocol,243,42,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,addition,add_noise_to_sensor_data,399,35,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,addition,add_noise_to_feat_value,417,27,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,addition,update_state,505,43,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,addition,update_state,510,43,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,addition,update_state,512,24,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,multiplication,update_state,513,24,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,numpy_ops,np,linalg.norm,check_feature_change,682,27,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,subtraction,check_feature_change,683,20,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,subtraction,check_feature_change,695,24,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,subtraction,check_feature_change,695,49,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,subtraction,check_feature_change,695,57,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,subtraction,check_feature_change,699,41,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,addition,check_feature_change,701,59,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,addition,check_feature_change,702,74,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,arithmetic_ops,arithmetic,subtraction,check_feature_change,717,38,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,import,numpy,np,,12,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/sensor_modules.py,import,scipy.spatial.transform,Rotation,,14,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,modulo,predefined_call,170,32,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,floor_division,get_depth_at_center,370,12,//
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,floor_division,get_depth_at_center,370,39,//
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,convert_motor_state,525,40,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,convert_motor_state,544,53,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,move_close_enough,603,16,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,move_close_enough,613,22,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,move_close_enough,623,22,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,move_close_enough,628,47,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,floor_division,orient_to_object,668,19,//
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,floor_division,orient_to_object,668,36,//
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,find_location_to_look_at,727,29,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,find_location_to_look_at,729,39,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,find_location_to_look_at,738,28,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,find_location_to_look_at,738,29,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,get_sensors_perc_on_obj,754,27,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,dynamic_call,789,11,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,touch_object,902,16,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,touch_object,902,16,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,touch_object,925,31,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,touch_object,958,26,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,touch_object,965,30,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,touch_object,966,12,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,touch_object,966,13,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,dynamic_call,1005,16,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,dynamic_call,1018,16,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,_move_tangentially,1074,30,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,_move_tangentially,1075,16,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,_move_tangentially,1080,30,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,_move_forward,1096,16,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,tangential_direction,1148,31,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,tangential_direction,1148,31,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,tangential_direction,1148,32,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,tangential_direction,1150,12,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,tangential_direction,1150,12,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,tangential_direction,1150,37,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,tangential_direction,1150,55,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,tangential_direction,1156,23,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,tangential_direction,1156,47,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,tangential_direction,1157,23,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,tangential_direction,1157,47,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,horizontal_distances,1183,29,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,horizontal_distances,1185,12,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,horizontal_distances,1185,12,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,horizontal_distances,1185,21,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,vertical_distances,1205,29,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,vertical_distances,1207,12,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,vertical_distances,1207,12,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,vertical_distances,1207,21,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,orienting_angle_from_normal,1259,41,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,orienting_angle_from_normal,1261,41,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,get_perc_on_obj,1315,33,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,get_perc_on_obj,1317,17,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,get_perc_on_obj,1317,37,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,get_perc_on_obj_semantic,1337,10,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,get_perc_on_obj_semantic,1343,17,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,perform_standard_tang_step,1698,31,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,perform_standard_tang_step,1698,31,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,perform_standard_tang_step,1698,32,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,perform_standard_tang_step,1709,28,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,perform_standard_tang_step,1709,52,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,avoid_revisiting_locations,1891,33,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,avoid_revisiting_locations,1924,64,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,avoid_revisiting_locations,1928,27,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,avoid_revisiting_locations,1928,52,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,modulo,avoid_revisiting_locations,1962,23,%
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,numpy_ops,np,linalg.norm,conflict_check,1985,15,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,conflict_check,1990,19,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,conflict_check,1997,19,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,numpy_ops,np,linalg.norm,conflict_check,2004,16,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,attempt_conflict_resolution,2022,49,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,attempt_conflict_resolution,2034,33,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,attempt_conflict_resolution,2034,39,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,attempt_conflict_resolution,2035,22,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,check_for_flipped_pc,2052,50,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,check_for_flipped_pc,2053,19,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,check_for_flipped_pc,2058,53,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,pc_moving_average,2072,24,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,pc_moving_average,2072,48,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,theta_change,2088,14,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,enforce_pi_bounds,2103,17,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,multiplication,enforce_pi_bounds,2105,17,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,projected_angle_from_vec,2120,27,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,projected_angle_from_vec,2120,53,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,projected_angle_from_vec,2127,16,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,projected_vec_from_angle,2146,24,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,subtraction,projected_vec_from_angle,2148,19,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,projected_vec_from_angle,2148,27,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,addition,projected_vec_from_angle,2148,46,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,arithmetic_ops,arithmetic,division,projected_vec_from_angle,2148,54,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,scipy_ops,scipy,ndimage.gaussian_filter,find_location_to_look_at,726,35,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,import,numpy,np,,19,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,import,scipy.ndimage,scipy.ndimage,,20,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/motor_policies.py,import,scipy.spatial.transform,rot,,21,0,
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,addition,_combine_graph_information,212,20,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,subtraction,_build_adjacency_graph,261,39,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,addition,_build_adjacency_graph,274,16,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,subtraction,_build_adjacency_graph,304,20,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,division,_initialize_location_mapping,514,21,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,division,_initialize_location_mapping,516,38,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,multiplication,_initialize_location_mapping,518,21,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,floor_division,_initialize_location_mapping,521,20,//
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,subtraction,_initialize_location_mapping,523,32,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,bitwise_and,_update_grids,560,12,&
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,division,_update_grids,563,28,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,multiplication,_update_grids,566,26,*
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,addition,_update_grids,648,30,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,subtraction,_update_grids,648,30,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,addition,_update_grids,659,29,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,subtraction,_update_grids,659,29,-
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,addition,_extract_feature_array,726,16,+
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,division,_get_new_voxel_location,756,22,/
/Users/hlee/tbp/tbp.monty/src/tbp/monty/frameworks/models/object_model.py,arithmetic_ops,arithmetic,addition,_get_new_voxel_location,756,23,+
